,url,title,author,num_ratings,avg_rating,minmax_norm_ratings,mean_norm_ratings,num_pages,original_publish_year,series,genres,awards,places
29,https://www.goodreads.com/book/show/18135.Romeo_and_Juliet,Romeo and Juliet,William Shakespeare,2285428.0,3.75,2.92,-0.91,281.0,1597,None,"Classics, Plays, Fiction, ",None,United Kingdom
30,https://www.goodreads.com/book/show/256683.City_of_Bones,"City of Bones (The Mortal Instruments, #1)",Cassandra Clare,1801608.0,4.09,4.89,1.06,485.0,2007,1,"Fantasy, Young Adult, Fantasy > Paranormal, ","Locus Award Nominee for Best First Novel (2008), Georgia Peach Book Award Nominee for Honor book (2009), South Carolina Book Award Nominee for Young Adult Book Award (2010), Pacific Northwest Library Association Young Reader's Choice Award (2010), Lincoln Award (2010)",Canada
31,https://www.goodreads.com/book/show/8127.Anne_of_Green_Gables,"Anne of Green Gables (Anne of Green Gables, #1)",L.M. Montgomery,837052.0,4.28,5.99,2.17,320.0,1908,1,"Classics, Fiction, Young Adult, ",No Award,United States
32,https://www.goodreads.com/book/show/28187.The_Lightning_Thief,"The Lightning Thief (Percy Jackson and the Olympians, #1)",Rick Riordan,2382095.0,4.28,5.99,2.17,377.0,2005,1,"Fantasy, Young Adult, Fantasy > Mythology, ","Young Readers' Choice Award (2008), Books I Loved Best Yearly (BILBY) Awards for Older Readers (2011), South Carolina Book Award for Junior Book Award (2008), Grand Canyon Reader Award for Tween Book (2008), Nene Award (2008)   Massachusetts Children's Book Award (2008), Pennsylvania Young Readers' Choice Award for Grades 6-8 (2008), Rhode Island Teen Book Award Nominee (2007), Sunshine State Young Readers Award for Grades 6-8 (2007), Pacific Northwest Library Association Young Reader's Choice Award for Intermediate (2008), Iowa Teen Award (2009), Lincoln Award Nominee (2009), Oklahoma Sequoyah Award for YA (2008), Rebecca Caudill Young Readers' Book Award (2009)",United States
33,https://www.goodreads.com/book/show/4667024-the-help,The Help,Kathryn Stockett,2413888.0,4.46,7.04,3.21,464.0,2009,None,"Fiction, Historical > Historical Fiction, Historical, ",None,United States
34,https://www.goodreads.com/book/show/375802.Ender_s_Game,"Ender's Game (Ender's Saga, #1)",Orson Scott Card,1238257.0,4.3,6.11,2.28,324.0,1985,1,"Science Fiction, Young Adult, Fantasy, ","Hugo Award for Best Novel (1986), Nebula Award for Best Novel (1985), Premi Ictineu for Millor novel¶úla traduÇîda (2014), Margaret A. Edwards Award (2008)",None
35,https://www.goodreads.com/book/show/24178.Charlotte_s_Web,Charlotte's Web,E.B. White,1600521.0,4.18,5.41,1.59,184.0,1952,0,"Classics, Childrens, Fiction, ","Newbery Medal Nominee (1953), George C. Stone Center for Children's Books Recognition of Merit Award (1970), Audie Award Nominee for Audiobook of the Year and Middle Grade (2020), Massachusetts Children's Book Award (1984), Laura Ingalls Wilder Award (1970)",United States
36,https://www.goodreads.com/book/show/890.Of_Mice_and_Men,Of Mice and Men,John Steinbeck,2188120.0,3.88,3.67,-0.16,112.0,1937,0,"Classics, Fiction, Academic > School, ",New York Drama Critics' Circle Award for Best American Play (1938),United States
37,https://www.goodreads.com/book/show/17245.Dracula,Dracula,Bram Stoker,1066854.0,4.0,4.37,0.54,488.0,1897,0,"Classics, Horror, Fiction, ",No Award,Romania
38,https://www.goodreads.com/book/show/18619684-the-time-traveler-s-wife,The Time Traveler's Wife,Audrey Niffenegger,1669840.0,3.98,4.25,0.43,500.0,2003,0,"Fiction, Romance, Fantasy, ","Arthur C. Clarke Award Nominee (2005), Orange Prize Nominee for Fiction Longlist (2004), British Book Award (2006), John W. Campbell Memorial Award Nominee for Best Science Fiction Novel (2005), Exclusive Books Boeke Prize (2005)   ALA Alex Award (2004)",United States
39,https://www.goodreads.com/book/show/5129.Brave_New_World,Brave New World,Aldous Huxley,1614527.0,3.99,4.31,0.48,268.0,1932,0,"Classics, Fiction, Science Fiction, ",No Award,United States
40,https://www.goodreads.com/book/show/320.One_Hundred_Years_of_Solitude,One Hundred Years of Solitude,Gabriel GarcÇða MÇ­rquez,840285.0,4.1,4.95,1.12,417.0,1967,None,"Fiction, Classics, Magical Realism, ",None,United States
41,https://www.goodreads.com/book/show/5107.The_Catcher_in_the_Rye,The Catcher in the Rye,J.D. Salinger,3063401.0,3.81,3.26,-0.56,277.0,1951,None,"Classics, Fiction, Young Adult, ",None,United States
42,https://www.goodreads.com/book/show/21787.The_Princess_Bride,The Princess Bride,William Goldman,835327.0,4.26,5.88,2.05,456.0,1973,0,"Fantasy, Fiction, Classics, ",No Award,None
43,https://www.goodreads.com/book/show/128029.A_Thousand_Splendid_Suns,A Thousand Splendid Suns,Khaled Hosseini,1303873.0,4.4,6.69,2.86,372.0,2007,0,"Fiction, Historical > Historical Fiction, Contemporary, ","British Book Award for Best Read of the Year (2008), Book Sense Book of the Year Award for Adult Fiction (2008), California Book Award for Fiction (Silver) (2007), Exclusive Books Boeke Prize Nominee (2007), Lincoln Award Nominee (2011)",Afghanistan
44,https://www.goodreads.com/book/show/2998.The_Secret_Garden,The Secret Garden,Frances Hodgson Burnett,1012637.0,4.14,5.18,1.35,331.0,1910,0,"Classics, Fiction, Childrens, ",Lewis Carroll Shelf Award (1958),United Kingdom
45,https://www.goodreads.com/book/show/13496.A_Game_of_Thrones,"A Game of Thrones (A Song of Ice and Fire, #1)",George R.R. Martin,2206193.0,4.44,6.92,3.1,835.0,1996,None,"Fantasy, Fiction, Fantasy > Epic Fantasy, ",None,United States
46,https://www.goodreads.com/book/show/33574273-a-wrinkle-in-time,"A Wrinkle in Time (Time Quintet, #1)",Madeleine L'Engle,1113432.0,3.99,4.31,0.48,218.0,1967,1,"Fantasy, Fiction, Classics, ","Newbery Medal (1963), Vermont Golden Dome Book Award Nominee (1964), Oklahoma Sequoyah Award (1965), Margaret A. Edwards Award (1998)",United States
47,https://www.goodreads.com/book/show/231804.The_Outsiders,The Outsiders,S.E. Hinton,1095248.0,4.11,5.01,1.18,192.0,1967,0,"Classics, Young Adult, Fiction, ","Books I Loved Best Yearly (BILBY) Awards for Secondary  (1991), Margaret A. Edwards Award (1988)",United States
48,https://www.goodreads.com/book/show/2956.The_Adventures_of_Huckleberry_Finn,The Adventures of Huckleberry Finn,Mark Twain,1203763.0,3.82,3.32,-0.5,327.0,1884,1,"Classics, Fiction, Historical > Historical Fiction, ",No Award,United States
49,https://www.goodreads.com/book/show/1381.The_Odyssey,The Odyssey,Homer,947326.0,3.79,3.15,-0.68,541.0,-800,0,None,No Award,Greece
50,https://www.goodreads.com/book/show/12232938-the-lovely-bones,The Lovely Bones,Alice Sebold,2167286.0,3.83,3.38,-0.45,372.0,2002,0,"Fiction, Mystery, Young Adult, ","Bram Stoker Award for Best First Novel (2002), Orange Prize Nominee for Fiction Longlist (2003), British Book Award for Best Read of the Year (2004), Book Sense Book of the Year Award for Adult Fiction (2003), California Book Award for First Fiction (Silver) (2002)   South Carolina Book Award for Young Adult Book Award (2005), Chicago Tribune Heartland Prize for Fiction (2002), Iowa High School Book Award (2005), Puddly Award for Fiction (2003), Eliot Rosewater Indiana High School Book Award (2005), Lincoln Award Nominee (2005), Missouri Gateway Readers Award (2005)",United States
51,https://www.goodreads.com/book/show/19543.Where_the_Wild_Things_Are,Where the Wild Things Are,Maurice Sendak,906809.0,4.22,5.65,1.82,38.0,1963,0,"Childrens, Childrens > Picture Books, Fiction, ","Caldecott Medal (1964), Lewis Carroll Shelf Award, Indies Choice Book Award for Picture Book Hall of Fame (2009)",None
52,https://www.goodreads.com/book/show/23772.Green_Eggs_and_Ham,Green Eggs and Ham,Dr. Seuss,692035.0,4.3,6.11,2.28,64.0,1960,0,"Childrens, Childrens > Picture Books, Classics, ",No Award,India
53,https://www.goodreads.com/book/show/4214.Life_of_Pi,Life of Pi,Yann Martel,1464179.0,3.92,3.9,0.08,460.0,2001,0,"Fiction, Fantasy, Classics, ","Booker Prize (2002), Bollinger Everyman Wodehouse Prize Nominee for Comic Fiction (2003), Exclusive Books Boeke Prize (2003), Governor General's",France
54,https://www.goodreads.com/book/show/1953.A_Tale_of_Two_Cities,A Tale of Two Cities,Charles Dickens,869340.0,3.86,3.55,-0.27,489.0,1859,0,"Classics, Fiction, Historical > Historical Fiction, ",No Award,France
55,https://www.goodreads.com/book/show/77203.The_Kite_Runner,The Kite Runner,Khaled Hosseini,2724271.0,4.32,6.23,2.4,371.0,2003,0,"Fiction, Historical > Historical Fiction, Classics, ","Borders Original Voices Award for Fiction (2003), Humo's Gouden Bladwijzer (2008), Exclusive Books Boeke Prize (2004), ALA Alex Award (2004), Puddly Award for Fiction (2006)   Lincoln Award Nominee (2006), Prix des libraires du QuÇ¸bec for LaurÇ¸ats hors QuÇ¸bec (2006), LovelyBooks Leserpreis Nominee for Allgemeine Literatur (2009)",Afghanistan
56,https://www.goodreads.com/book/show/7604.Lolita,Lolita,Vladimir Nabokov,732788.0,3.88,3.67,-0.16,331.0,1955,0,"Classics, Fiction, Literature, ",National Book Award Finalist for Fiction (1959),United States
57,https://www.goodreads.com/book/show/43641.Water_for_Elephants,Water for Elephants,Sara Gruen,1486482.0,4.1,4.95,1.12,335.0,2006,0,"Fiction, Historical > Historical Fiction, Romance, ","Book Sense Book of the Year Award for Adult Fiction (2007), ALA Alex Award (2007), The Quill Award Nominee for General Fiction (2006), LovelyBooks Leserpreis Nominee for Allgemeine Literatur (2009)",United States
58,https://www.goodreads.com/book/show/35031085-frankenstein,Frankenstein: The 1818 Text,Mary Wollstonecraft Shelley,1321237.0,3.83,3.38,-0.45,260.0,1818,0,"Classics, Fiction, Horror, ",No Award,Germany
59,https://www.goodreads.com/book/show/38447.The_Handmaid_s_Tale,"The Handmaid's Tale (The Handmaid's Tale, #1)",Margaret Atwood,1704993.0,4.12,5.06,1.24,314.0,1985,1,"Fiction, Classics, Science Fiction > Dystopia, ","Booker Prize Nominee (1986), Nebula Award Nominee for Best Novel (1986), Locus Award Nominee for Best SF Novel (1987), Arthur C. Clarke Award (1987), Audie Award for Fiction (2013)   Los Angeles Times Book Prize for Fiction (1986), Prometheus Award Nominee for Best Novel (1987), James Tiptree Jr. Award Nominee for Retrospective (1995), Governor General's",United States
60,https://www.goodreads.com/book/show/3636.The_Giver,"The Giver (The Giver, #1)",Lois Lowry,2067107.0,4.13,5.12,1.3,208.0,1993,1,"Young Adult, Fiction, Classics, ","Newbery Medal (1994), Mythopoeic Fantasy Award Nominee for Children's Literature (1994), Golden Duck Award for Young Adult (Hal Clement Award) (1994), Garden State Book Award for Teen Fiction Grades 6-8 (1996), Buckeye Children's Book Award for Grade 6-8 (1997)   Grand Canyon Reader Award for Teen Book (1995), Maryland Black-Eyed Susan Book Award for Grade 6-9 (1995), Golden Sower Award for Young Adult (1995), Pennsylvania Young Readers' Choice Award for Grades 3-8 (1995), Soaring Eagle Book Award Nominee (1996), Pacific Northwest Library Association Young Reader's Choice Award for Senior (1996), Boston Globe-Horn Book Award Nominee for Fiction (1993), New Mexico Land of Enchantment Award (1997), Eliot Rosewater Indiana High School Book Award (1997), William Allen White Children's Book Award (1996), Wyoming Indian Paintbrush Nominee (1996), NSK Neustadt Prize for Children's Literature Nominee (2013), Oklahoma Sequoyah Award for YA (1996), Rebecca Caudill Young Readers' Book Award (1996), Hea Lasteraamat (2010), Premi Protagonista Jove for Categoria 13-14 anys (2016), Margaret A. Edwards Award (2007)",Germany
61,https://www.goodreads.com/book/show/4981.Slaughterhouse_Five,Slaughterhouse-Five,Kurt Vonnegut Jr.,1227380.0,4.08,4.83,1.01,275.0,1969,0,"Classics, Fiction, Science Fiction, ","Hugo Award Nominee for Best SF Novel (1970), Nebula Award Nominee for Best Novel (1969), National Book Award Finalist for Fiction (1970), Chicago Publishers' Award (1970)",United States
62,https://www.goodreads.com/book/show/1934.Little_Women,Little Women,Louisa May Alcott,1904463.0,4.12,5.06,1.24,449.0,1869,1,"Classics, Fiction, Historical > Historical Fiction, ",No Award,United Kingdom
63,https://www.goodreads.com/book/show/136251.Harry_Potter_and_the_Deathly_Hallows,"Harry Potter and the Deathly Hallows (Harry Potter, #7)",J.K. Rowling,3194318.0,4.62,7.97,4.14,759.0,2007,1,"Fantasy, Young Adult, Fiction, ","Locus Award Nominee for Best Young Adult Novel (2008), Odyssey Award Nominee (2008), Audie Award (2008), Books I Loved Best Yearly (BILBY) Awards for Older Readers (2008), Teen Read Award Nominee for Best All-Time-Fave (2010)   Puddly Award for Fiction (2008), Andre Norton Award (2007), Carnegie Medal Nominee (2008)",United Kingdom
64,https://www.goodreads.com/book/show/44767458-dune,"Dune (Dune, #1)",Frank Herbert,1033856.0,4.25,5.82,1.99,658.0,1965,1,"Science Fiction, Fiction, Fantasy, ","Hugo Award for Best Novel (1966), Nebula Award for Best Novel (1965), Seiun Award ???ýü? for Best Foreign Novel (1974)",None
65,https://www.goodreads.com/book/show/40961427-1984,1984,George Orwell,3730448.0,4.19,5.47,1.64,298.0,1949,None,"Classics, Fiction, Science Fiction, ",None,None
66,https://www.goodreads.com/book/show/168668.Catch_22,Catch-22,Joseph Heller,772332.0,3.98,4.25,0.43,453.0,1978,1,None,National Book Award Finalist for Fiction (1962),United States
67,https://www.goodreads.com/book/show/149267.The_Stand,The Stand,Stephen King,682120.0,4.34,6.34,2.52,1152.0,1968,0,"Horror, Fiction, Fantasy, ","Locus Award Nominee for Best SF Novel (1979), World Fantasy Award Nominee for Best Novel (1979), Gandalf Award Nominee (1979), Balrog Award Nominee for Best Novel (1979) (1980)",United States
68,https://www.goodreads.com/book/show/5043.The_Pillars_of_the_Earth,"The Pillars of the Earth (Kingsbridge, #1)",Ken Follett,698135.0,4.32,6.23,2.4,976.0,1989,1,"Historical > Historical Fiction, Fiction, Historical, ",No Award,United Kingdom
69,https://www.goodreads.com/book/show/3590.The_Adventures_of_Sherlock_Holmes,"The Adventures of Sherlock Holmes (Sherlock Holmes, #3)",Arthur Conan Doyle,268675.0,4.3,6.11,2.28,389.0,1972,None,"Classics, Mystery, Fiction, ",None,United Kingdom
70,https://www.goodreads.com/book/show/76620.Watership_Down,"Watership Down (Watership Down, #1)",Richard  Adams,455081.0,4.07,4.77,0.95,478.0,1963,1,"Classics, Fiction, Fantasy, ","Mythopoeic Fantasy Award Nominee (1975), Guardian Children's Fiction Prize (1973), Audie Award Nominee for Best Male Narrator (2020), Boston Globe-Horn Book Award (1975), California Young Readers Medal for Young Adult (1977)   Carnegie Medal (1972)",United States
71,https://www.goodreads.com/book/show/6514.The_Bell_Jar,The Bell Jar,Sylvia Plath,700665.0,4.03,4.54,0.72,294.0,1963,0,"Classics, Fiction, Feminism, ",No Award,United States
72,https://www.goodreads.com/book/show/39988.Matilda,Matilda,Roald Dahl,778316.0,4.33,6.28,2.46,240.0,1988,0,"Childrens, Fiction, Classics, ","Odyssey Award Nominee (2014), Prijs van de Nederlandse Kinderjury for 10-12 jaar en 13-16 jaar (1989), Audie Award for Children's Titles Ages 8-12 (2014), Books I Loved Best Yearly (BILBY) Awards for Read Aloud (1990), Younger Readers (1997) (1990), West Australian Young Readers' Book Award (WAYRBA) for Younger Readers (1989)   Blue Peter Book Award for Voter's Award - Book that Made Me Laugh the Loudest (2000), Red House Children's Book Award (1989), Maryland Black-Eyed Susan Book Award for Book Award (1992), Massachusetts Children's Book Award (1992), Nevada Young Readers' Award for Intermediate Category  (1992), Beehive Book Award for Children's Fiction (1991), Indian Paintbrush Book Award (1991), Bluestem Book Award Nominee (2016), Virginia Reader's Choice for Elementary (1990), Rebecca Caudill Young Readers' Book Award (1991)",United Kingdom
73,https://www.goodreads.com/book/show/2623.Great_Expectations,Great Expectations,Charles Dickens,716584.0,3.79,3.15,-0.68,544.0,1860,0,"Classics, Fiction, Literature, ","Audie Award for Classic (2010), Ñ?¥?ÑæÑ¬¥?¥ ¥?Ñ¬ÑæÑ«¥? Ñ?ÑøÑ§¥Ñ÷Ñ¬Ñø ÑÿÑ÷Ñ¯¥?¥¥?Ñ§ÑóÑüÑó (1993)",None
74,https://www.goodreads.com/book/show/15823480-anna-karenina,Anna Karenina,Leo Tolstoy,742268.0,4.07,4.77,0.95,964.0,1877,0,"Classics, Fiction, Romance, ",No Award,Russia
75,https://www.goodreads.com/book/show/10964.Outlander,"Outlander (Outlander, #1)",Diana Gabaldon,924684.0,4.24,5.76,1.94,850.0,1991,1,"Historical > Historical Fiction, Romance, Fantasy, ","RITA Award by Romance Writers of America Nominee for Best First Book & Single Title Historical Romance (1992), Puddly Award for Romance (2001)",United States
76,https://www.goodreads.com/book/show/332613.One_Flew_Over_the_Cuckoo_s_Nest,One Flew Over the Cuckoo's Nest,Ken Kesey,674283.0,4.2,5.53,1.7,325.0,1962,0,"Classics, Fiction, Psychology",No Award,United States
77,https://www.goodreads.com/book/show/2429135.The_Girl_with_the_Dragon_Tattoo,"The Girl with the Dragon Tattoo (Millennium, #1)",Stieg Larsson,2870468.0,4.15,5.24,1.41,480.0,2005,1,"Fiction, Mystery, Thriller, ","Barry Award for Mystery/Crime Novel Of The Decade (2010), Macavity Award for Best First Mystery Novel (2009), Anthony Award for Best First Novel (2009), Glass Key Award (2006), CWA International Dagger Nominee (2008)   Galaxy British Book Awards for Crime Thriller of the Year (2009), Exclusive Books Boeke Prize (2008), Strand Critics Award  Nominee for Best First Novel (2008)",Sweeden
78,https://www.goodreads.com/book/show/17899948-rebecca,Rebecca,Daphne du Maurier,531534.0,4.24,5.76,1.94,449.0,1938,0,"Classics, Fiction, Mystery, ","National Book Award for Fiction (1938), Anthony Award for Best Novel of the Century (2000)",Monaco
79,https://www.goodreads.com/book/show/5.Harry_Potter_and_the_Prisoner_of_Azkaban,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",J.K. Rowling,3364722.0,4.58,7.74,3.91,435.0,1999,1,"Fantasy, Young Adult, Fiction, ","Bram Stoker Award for Best Work for Young Readers (1999), Hugo Award Nominee for Best Novel (2000), Locus Award for Best Fantasy Novel (2000), Whitbread Award for Children's Book of the Year (1999), Mythopoeic Fantasy Award for Children's Literature (2008)   Books I Loved Best Yearly (BILBY) Awards for Older Readers (2005), Colorado Blue Spruce Young Adult Book Award (2004), Maine Student Book Award (2001), Golden Archer Award for Intermediate (2001), Indian Paintbrush Book Award (2004), Soaring Eagle Book Award (2002), Hotze de Roosprijs (2001), NestlÇ¸ Smarties Book Prize for 9??11 years (1999)",United States
80,https://www.goodreads.com/book/show/10917.My_Sister_s_Keeper,My Sister's Keeper,Jodi Picoult,1126070.0,4.09,4.89,1.06,423.0,1982,0,"Fiction, Contemporary, Womens Fiction > Chick Lit","Audie Award for Multi-Voiced Performance (2005), Pennsylvania Young Readers' Choice Award for Young Adults (2007), ALA Alex Award (2005), Lincoln Award (2006), Green Mountain Book Award (2007)   Missouri Gateway Readers Award Nominee (2007)",United States
81,https://www.goodreads.com/book/show/52892857-the-color-purple,The Color Purple,Alice Walker,586008.0,4.24,5.76,1.94,304.0,1943,1,"Classics, Fiction, Historical > Historical Fiction, ","Pulitzer Prize for Fiction (1983), National Book Award for Fiction (Hardcover) (1983), National Book Critics Circle Award Nominee for Fiction (1982), Townsend Prize for Fiction (1984)",United States
82,https://www.goodreads.com/book/show/14891.A_Tree_Grows_in_Brooklyn,A Tree Grows in Brooklyn,Betty  Smith,418632.0,4.28,5.99,2.17,496.0,1943,0,"Classics, Fiction, Historical > Historical Fiction, ",Audie Award for Classic (2002),United States
83,https://www.goodreads.com/book/show/4934.The_Brothers_Karamazov,The Brothers Karamazov,Fyodor Dostoevsky,273783.0,4.34,6.34,2.52,796.0,1879,0,"Classics, Fiction, Cultural > Russia, ",No Award,Russia
84,https://www.goodreads.com/book/show/41817486-a-clockwork-orange,A Clockwork Orange,Anthony Burgess,650262.0,4.0,4.37,0.54,213.0,1962,0,"Classics, Fiction, Science Fiction, ",Prometheus Hall of Fame Award (2008),United Kingdom
85,https://www.goodreads.com/book/show/6288.The_Road,The Road,Cormac McCarthy,787141.0,3.97,4.19,0.37,241.0,2006,0,"Fiction, Science Fiction, Science Fiction > Dystopia, ","Pulitzer Prize for Fiction (2007), Locus Award Nominee for Best SF Novel (2007), James Tait Black Memorial Prize for Fiction (2006), The Quill Award for General Fiction (2007), Puddly Award for Fiction (2010)   National Book Critics Circle Award Nominee for Fiction (2006), Believer Book Award (2006), TÇÏhtivaeltaja Award (2009), Cena Akademie SFFH for Kniha roku (Book of the Year) (2008), Prix des libraires du QuÇ¸bec for LaurÇ¸ats hors QuÇ¸bec (2009), International Dublin Literary Award Nominee (2008), The Rooster -- The Morning News Tournament of Books (2007)",United States
86,https://www.goodreads.com/book/show/252577.Angela_s_Ashes,"Angela's Ashes (Frank McCourt, #1)",Frank McCourt,582716.0,4.13,5.12,1.3,452.0,1996,None,"Nonfiction, Autobiography > Memoir, Biography, ",None,Ireland
87,https://www.goodreads.com/book/show/345627.Vampire_Academy,"Vampire Academy (Vampire Academy, #1)",Richelle Mead,600787.0,4.11,5.01,1.18,332.0,2007,1,"Young Adult, Fantasy, Paranormal > Vampires, ",No Award,United S'
88,https://www.goodreads.com/book/show/52036.Siddhartha,Siddhartha,Hermann Hesse,659815.0,4.05,4.66,0.83,152.0,1922,0,"Classics, Fiction, Philosophy, ",No Award,India
89,https://www.goodreads.com/book/show/119322.The_Golden_Compass,"The Golden Compass (His Dark Materials, #1)",Philip Pullman,1396998.0,4.0,4.37,0.54,399.0,1995,1,"Fantasy, Young Adult, Fiction, ","Guardian Children's Fiction Prize (1996), Audie Award for Children's Titles (2000), Lincoln Award Nominee (2005), Carnegie Medal (1995)",United Kingdom
90,https://www.goodreads.com/book/show/7244.The_Poisonwood_Bible,The Poisonwood Bible,Barbara Kingsolver,692697.0,4.08,4.83,1.01,546.0,1998,None,"Fiction, Historical > Historical Fiction, Cultural > Africa, ",None,United States
91,https://www.goodreads.com/book/show/3836.Don_Quixote,Don Quixote,Miguel de Cervantes Saavedra,235576.0,3.88,3.67,-0.16,1023.0,1615,0,"Classics, Fiction, Literature, ","Will Eisner Comic Industry Awards Nominee for Best Adaptation from Another Medium & Best Humor Publication (2014), ×?Ø×ñ×ý×æ×î×¨ ×?×¨×ü×¨Ø?×æØ?×«×û×§×©Ø? ×?×æØ?×ªØ?Ø×ñØ×úØ? ×?×?×?×?×?×? for ×?ØØ?×ñ×«Ø?Ø?Ø?×«×ú ×?×¨×ü×¨Ø?×æØ?×«×î×ñ (2010), Premio de traducciÇün literaria Valle InclÇ­n for John Rutherford (2002)",Spain
92,https://www.goodreads.com/book/show/662.Atlas_Shrugged,Atlas Shrugged,Ayn Rand,370410.0,3.69,2.57,-1.26,1078.0,1957,0,None,"Prometheus Hall of Fame Award (1983), National Book Award Finalist for Fiction (1958)",United States
93,https://www.goodreads.com/book/show/2165.The_Old_Man_and_the_Sea,The Old Man and the Sea,Ernest Hemingway,958249.0,3.79,3.15,-0.68,96.0,1952,0,"Classics, Fiction, Literature, ","Pulitzer Prize for Fiction (1953), Premio Bancarella (1953), National Book Award Finalist for Fiction (1953)",Cuba
94,https://www.goodreads.com/book/show/33648131-the-notebook,"The Notebook (The Notebook, #1)",Nicholas Sparks,1479044.0,4.12,5.06,1.24,227.0,1996,1,"Romance, Fiction, Womens Fiction > Chick Lit, ",No Award,United States
95,https://www.goodreads.com/book/show/99107.Winnie_the_Pooh,"Winnie-the-Pooh (Winnie-the-Pooh, #1)",A.A. Milne,298865.0,4.33,6.28,2.46,161.0,1926,1,"Classics, Childrens, Fiction, ",No Award,United Kingdom
96,https://www.goodreads.com/book/show/23919.The_Complete_Stories_and_Poems,The Complete Stories and Poems,Edgar Allan Poe,233125.0,4.37,6.52,2.69,821.0,1849,0,"Classics, Poetry, Horror, ",No Award,United States
97,https://www.goodreads.com/book/show/43763.Interview_with_the_Vampire,"Interview with the Vampire (The Vampire Chronicles, #1)",Anne Rice,525623.0,4.01,4.43,0.6,346.0,1976,1,"Horror, Fantasy, Fiction, ",British Fantasy Award Nominee for Best Novel (1977),United States
98,https://www.goodreads.com/book/show/4473.A_Prayer_for_Owen_Meany,A Prayer for Owen Meany,John Irving,300073.0,4.23,5.7,1.88,637.0,1989,0,"Fiction, Classics, Contemporary",No Award,United States
99,https://www.goodreads.com/book/show/6.Harry_Potter_and_the_Goblet_of_Fire,"Harry Potter and the Goblet of Fire (Harry Potter, #4)",J.K. Rowling,3005530.0,4.57,7.68,3.85,734.0,2000,1,"Fantasy, Young Adult, Fiction, ","Hugo Award for Best Novel (2001), Mythopoeic Fantasy Award for Children's Literature (2008), Publieksprijs voor het Nederlandse Boek (2001), Audie Award for Solo Narration - Male (2001), West Australian Young Readers' Book Award (WAYRBA) for Younger Readers (2001)   Golden Archer Award for Middle/Junior High (2002), Indian Paintbrush Book Award (2002), Deutscher BÇ¬cherpreis for Publikumspreis, Corine Internationaler Buchpreis for Kinder- und Jugendbuch (2001)",United Kingdom
100,https://www.goodreads.com/book/show/153747.Moby_Dick_or_the_Whale,"Moby-Dick or, the Whale",Herman Melville,509449.0,3.52,1.58,-2.25,654.0,1851,0,"Classics, Fiction, Literature, ","Audie Award for Solo Narration - Male (2006), Ñ?¥?ÑæÑ¬¥?¥ ¥?Ñ¬ÑæÑ«¥? Ñ?ÑøÑ§¥Ñ÷Ñ¬Ñø ÑÿÑ÷Ñ¯¥?¥¥?Ñ§ÑóÑüÑó (1991)",United States
101,https://www.goodreads.com/book/show/3263607-the-fellowship-of-the-ring,"The Fellowship of the Ring (The Lord of the Rings, #1)",J.R.R. Tolkien,2548923.0,4.37,6.52,2.69,527.0,1954,1,None,Publieksprijs voor het Nederlandse Boek Nominee (2002),Middle-earth
102,https://www.goodreads.com/book/show/1.Harry_Potter_and_the_Half_Blood_Prince,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)",J.K. Rowling,2791101.0,4.57,7.68,3.85,652.0,2005,1,"Fantasy, Young Adult, Fiction, ","Locus Award Nominee for Best Young Adult Novel (2006), Audie Award for Audiobook of the Year (2006), British Book of the Year (2006)",United Kingdom
103,https://www.goodreads.com/book/show/7171637-clockwork-angel,"Clockwork Angel (The Infernal Devices, #1)",Cassandra Clare,756141.0,4.31,6.17,2.34,479.0,2010,None,"Fantasy, Young Adult, Romance, ",None,United Kingdom
104,https://www.goodreads.com/book/show/4989.The_Red_Tent,The Red Tent,Anita Diamant,554455.0,4.19,5.47,1.64,324.0,1997,0,"Historical > Historical Fiction, Fiction, Historical","Book Sense Book of the Year Award for Adult Fiction (2001), Boston Author's Club Award (1998)",None
105,https://www.goodreads.com/book/show/37435.The_Secret_Life_of_Bees,The Secret Life of Bees,Sue Monk Kidd,1194026.0,4.07,4.77,0.95,302.0,2001,0,"Fiction, Historical > Historical Fiction, Young Adult","Orange Prize Nominee for Fiction Longlist (2002), Book Sense Book of the Year Award for Paperback (2004), Lincoln Award Nominee (2005), Missouri Gateway Readers Award Nominee (2005), LovelyBooks Leserpreis Nominee for Allgemeine Literatur (2009)",United States
106,https://www.goodreads.com/book/show/16299.And_Then_There_Were_None,And Then There Were None,Agatha Christie,1029968.0,4.27,5.94,2.11,264.0,1939,0,"Mystery, Classics, Fiction, ",No Award,United Kingdom
107,https://www.goodreads.com/book/show/34.The_Fellowship_of_the_Ring,"The Fellowship of the Ring (The Lord of the Rings, #1)",J.R.R. Tolkien,2548923.0,4.37,6.52,2.69,398.0,1954,1,"Fantasy, Classics, Fiction, ",Publieksprijs voor het Nederlandse Boek Nominee (2002),Middle-earth
108,https://www.goodreads.com/book/show/49552.The_Stranger,The Stranger,Albert Camus,834233.0,4.0,4.37,0.54,123.0,1942,0,"Classics, Fiction, Philosophy, ",PEN Translation Prize for Matthew Ward (1989),Algeria
